,Index,Concept,Category,Question,Answer
1752,160,Nabq_Protected_Area,Natural scenery and Ecosystem,What threatens the area?,Unsustainable Tourism
1753,160,Nabq_Protected_Area,Natural scenery and Ecosystem,What peninsula is this in?,Sinai Peninsula
1754,160,Nabq_Protected_Area,Natural scenery and Ecosystem,Are gazelles found here?,"Yes, gazelles."
1755,160,Nabq_Protected_Area,Natural scenery and Ecosystem,What sea is nearby?,Gulf of Aqaba
1756,160,Nabq_Protected_Area,Natural scenery and Ecosystem,What provides habitat for marine life?,Coral Reefs
1757,160,Nabq_Protected_Area,Natural scenery and Ecosystem,Is overfishing a threat?,"Yes, a threat."
1758,160,Nabq_Protected_Area,Natural scenery and Ecosystem,Is bird watching possible?,"Yes, possible."
1759,160,Nabq_Protected_Area,Natural scenery and Ecosystem,Is this a tourist destination?,"Yes, popular."
1760,161,Mosque_of_al-Mahmudiya,Religion and belief,What city is this in?,"Jaffa, Palestine"
1761,161,Mosque_of_al-Mahmudiya,Religion and belief,What architectural style is this?,Ottoman style
1762,161,Mosque_of_al-Mahmudiya,Religion and belief,Who renovated this mosque?,Muhammad Abu-Nabbut
1763,161,Mosque_of_al-Mahmudiya,Religion and belief,What is the building's purpose?,Active Mosque
1764,161,Mosque_of_al-Mahmudiya,Religion and belief,Is the mosque still active?,"Yes, remains active."
1765,161,Mosque_of_al-Mahmudiya,Religion and belief,What century was it renovated?,19th Century
1766,161,Mosque_of_al-Mahmudiya,Religion and belief,Does it have a minaret?,"Yes, prominent."
1767,161,Mosque_of_al-Mahmudiya,Religion and belief,What is the building made of?,Stone carvings
1768,161,Mosque_of_al-Mahmudiya,Religion and belief,Is this in Palestine?,Yes and Israel
1769,161,Mosque_of_al-Mahmudiya,Religion and belief,Does it have a courtyard?,"Yes, courtyards."
1770,161,Mosque_of_al-Mahmudiya,Religion and belief,What is outside for water?,"Sabil, Khan"
1771,161,Mosque_of_al-Mahmudiya,Religion and belief,Is it historically significant?,"Yes, central."
1772,161,Mosque_of_al-Mahmudiya,Religion and belief,What empire influenced it?,Ottoman Empire
1773,161,Mosque_of_al-Mahmudiya,Religion and belief,Is there a khan nearby?,"Yes, there is."
1774,161,Mosque_of_al-Mahmudiya,Religion and belief,Is access always guaranteed?,Access can vary.
1775,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is this building's name?,Planetarium.
1776,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,Where is this planetarium?,"Alexandria, Egypt"
1777,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What subject is taught here?,Space science.
1778,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is revived here?,Ancient Library
1779,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What type of shows are featured?,Space exploration.
1780,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What technology is used?,Projection technology
1781,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,Is this accessible?,"Yes, aims to."
1782,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is it promoting?,Science education.
1783,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,Who is the audience here?,The public/young people.
1784,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What type of dome is present?,Digital dome
1785,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What complex houses this?,Bibliotheca Alexandrina
1786,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What region is this in?,Egypt/Egyptian
1787,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What system is explored?,Solar system
1788,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is the primary mission?,Educate the public.
1789,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What does it ignite?,Curiosity and understanding
1790,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is beyond the dome?,"Exhibitions, workshops."
1791,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is the show immersive?,Space exploration.
1792,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is the dome digital?,Theater.
1793,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What is the dome's function?,Immersive Shows
1794,162,Bibliotheca_Alexandrina_planetarium,Famous Landmarks,What era does it remind one of?,Ancient library.
1795,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What Oasis is it in?,Al-Ahsa Oasis
1796,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Who built the palace?,Prince Abdullah
1797,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",When was it completed?,1987
1798,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Was it a residence?,"Yes, residence."
1799,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What history does it showcase?,Royal and local
1800,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What culture does it display?,Saudi Culture
1801,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What style is the architecture?,"Islamic, traditional."
1802,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Are there extensive gardens?,"Yes, extensive."
1803,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Where is the museum located?,Al-Ahsa Oasis
1804,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What is its historical significance?,Former royal residence.
1805,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What does it preserve?,Saudi Heritage
1806,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What language info is limited?,English language
1807,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",What type of websites are reliable?,Official Tourism.
1808,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Is it a cultural center?,"Yes, cultural."
1809,163,Al-Jawhara_Palace_museum,"Given that a Wikipedia summary would likely describe a museum, the most appropriate category is:

Historical Artifacts",Is it in Eastern Province?,"Yes, Al-Ahsa."
1810,164,Aswan_High_Dam,Famous Landmarks,What country is the dam located in?,Egypt.
1811,164,Aswan_High_Dam,Famous Landmarks,What river is the dam built on?,Nile River
1812,164,Aswan_High_Dam,Famous Landmarks,What was built between 1960 and 1970?,Aswan High Dam
1813,164,Aswan_High_Dam,Famous Landmarks,What does the dam primarily control?,Flooding
1814,164,Aswan_High_Dam,Famous Landmarks,What does the dam generate?,"Electricity, irrigation"
1815,164,Aswan_High_Dam,Famous Landmarks,What is a positive impact of the dam?,Flood control.
1816,164,Aswan_High_Dam,Famous Landmarks,What is a negative environmental impact?,Reduced sediment flow.
1817,164,Aswan_High_Dam,Famous Landmarks,What population was displaced?,Nubian population
1818,164,Aswan_High_Dam,Famous Landmarks,Where did the displaced population live?,Nubian lands
1819,164,Aswan_High_Dam,Famous Landmarks,What lake was formed by the dam?,Lake Nasser
1820,164,Aswan_High_Dam,Famous Landmarks,What is lost from Lake Nasser?,Water (evaporation)
1821,164,Aswan_High_Dam,Famous Landmarks,What decreased in the Mediterranean Sea?,Sardine fishing
1822,164,Aswan_High_Dam,Famous Landmarks,What farming benefit increased?,Agricultural productivity
1823,164,Aswan_High_Dam,Famous Landmarks,What is a potential waterborne disease?,Schistosomiasis
1824,164,Aswan_High_Dam,Famous Landmarks,What type of dam is it?,Embankment dam
1825,164,Aswan_High_Dam,Famous Landmarks,What is reduced downstream?,Sediment flow
1826,164,Aswan_High_Dam,Famous Landmarks,What issue happened in some areas?,"Waterlogging, salinity."
1827,164,Aswan_High_Dam,Famous Landmarks,What decreased soil fertility?,Sediment reduction
1828,164,Aswan_High_Dam,Famous Landmarks,What improved along the Nile?,Navigation.
1829,164,Aswan_High_Dam,Famous Landmarks,What needs ongoing management?,Environmental/Social consequences
1830,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What location is shown?,Deir el-Bahri
1831,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Who's temple is this?,Hatshepsut's temple
1832,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What deity is honored?,Amun-Re.
1833,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What's the temple's purpose?,Funerary and Commemoration
1834,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What's the building style?,Terraced Design
1835,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Who was Hatshepsut?,Female pharaoh
1836,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What river is nearby?,Nile River
1837,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What are the structures?,Terraced temple.
1838,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Who designed it?,Senenmut.
1839,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What is Deir el-Bahri?,Temple location
1840,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What is on each level?,"Colonnades, courts"
1841,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Is it fully destroyed?,Not fully.
1842,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What is depicted?,Hatshepsut's temple.
1843,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Is it a tourist spot?,"Yes, attraction."
1844,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Was it a monastery?,"Yes, Coptic."
1845,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Who tried erasing her?,Thutmose III
1846,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What's on the walls?,Reliefs and inscriptions.
1847,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What's its design?,Terraced design.
1848,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,What bank is it on?,West bank
1849,165,Mortuary_Temple_of_Hatshepsut,Famous Landmarks,Is it well-preserved?,Modern Restoration
1850,166,Deir_el-Bahari,Famous Landmarks,What is the site's name?,Deir el-Bahri
1851,166,Deir_el-Bahari,Famous Landmarks,Whose temple is there?,Hatshepsut's temple
1852,166,Deir_el-Bahari,Famous Landmarks,What river is nearby?,Nile River
1853,166,Deir_el-Bahari,Famous Landmarks,What kingdom founder's temple is present?,Mentuhotep II
1854,166,Deir_el-Bahari,Famous Landmarks,What is Djeser-Djeseru?,Hatshepsut's temple
1855,166,Deir_el-Bahari,Famous Landmarks,What is the temple's style?,Terraced Structure
1856,166,Deir_el-Bahari,Famous Landmarks,What hills are behind?,Theban hills
1857,166,Deir_el-Bahari,Famous Landmarks,What happened in 1997?,Luxor massacre
1858,166,Deir_el-Bahari,Famous Landmarks,Where is this temple?,West Bank
1859,166,Deir_el-Bahari,Famous Landmarks,What city is near?,"Luxor, Egypt"
1860,166,Deir_el-Bahari,Famous Landmarks,Who was Mentuhotep II?,Middle Kingdom founder.
1861,166,Deir_el-Bahari,Famous Landmarks,What's on the walls?,Extensive reliefs.
1862,166,Deir_el-Bahari,Famous Landmarks,Is this site excavated?,"Yes, continually."
1863,166,Deir_el-Bahari,Famous Landmarks,What deity is worshipped?,Pharaohs and deities.
1864,166,Deir_el-Bahari,Famous Landmarks,What type of structure is it?,Mortuary temples
1865,167,El_Alamein_Military_Museum,Historical Artifacts,What is this museum about?,WWII Battles
1866,167,El_Alamein_Military_Museum,Historical Artifacts,Where is this museum located?,"El Alamein, Egypt"
1867,167,El_Alamein_Military_Museum,Historical Artifacts,Which war does the museum focus on?,World War II
1868,167,El_Alamein_Military_Museum,Historical Artifacts,Who fought in these battles?,"Allied, Axis"
1869,167,El_Alamein_Military_Museum,Historical Artifacts,Which side included Germany?,Axis side.
1870,167,El_Alamein_Military_Museum,Historical Artifacts,Did the Allies include Britain?,"Yes, Britain included."
1871,167,El_Alamein_Military_Museum,Historical Artifacts,What kind of displays are inside?,"Weaponry, vehicles"
1872,167,El_Alamein_Military_Museum,Historical Artifacts,Are there vehicles displayed?,"Yes, Outdoors."
1873,167,El_Alamein_Military_Museum,Historical Artifacts,Are tanks displayed outdoors?,"Yes, outdoor displays."
1874,167,El_Alamein_Military_Museum,Historical Artifacts,Are there war cemeteries nearby?,"Yes, cemeteries nearby."
1875,167,El_Alamein_Military_Museum,Historical Artifacts,What is the museum's purpose?,Remembrance and peace.
1876,167,El_Alamein_Military_Museum,Historical Artifacts,Does it represent many nationalities?,"Yes, many."
1877,167,El_Alamein_Military_Museum,Historical Artifacts,What era is displayed?,World War II
1878,167,El_Alamein_Military_Museum,Historical Artifacts,Is it a war museum?,"Yes, war museum."
1879,167,El_Alamein_Military_Museum,Historical Artifacts,Is peace promoted here?,"Yes, it is."
1880,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What city is this in?,"Alexandria, Egypt"
1881,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What material is it?,Aswan granite
1882,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,Who is it dedicated to?,Diocletian.
1883,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What year was it erected?,297 AD
1884,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What is its height?,28 meters
1885,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What was here before?,Serapeum Temple
1886,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What kind of structure is it?,Triumphal column
1887,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,Is it related to Pompey?,"No, not."
1888,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,Is it a tourist site?,"Yes, popular."
1889,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What god was worshipped here?,Serapis.
1890,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What color is the granite?,Red Aswan
1891,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What surrounds the pillar?,"Ruins, artifacts"
1892,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,Is it in Egypt?,"Yes, Egypt."
1893,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,Is it ancient?,"Yes, ancient."
1894,168,"Pompey's_Pillar,_Alexandria",Famous Landmarks,What's on the base?,Around 2.7 meters.
1895,169,Esna_Temple,Famous Landmarks,What god is this temple dedicated to?,Khnum (Ram-headed)
1896,169,Esna_Temple,Famous Landmarks,What is the hall called?,Hypostyle hall
1897,169,Esna_Temple,Famous Landmarks,What decorates the ceiling?,Astronomical depictions
1898,169,Esna_Temple,Famous Landmarks,Which emperors are featured?,Roman emperors
1899,169,Esna_Temple,Famous Landmarks,What covers the walls?,Inscriptions and reliefs
1900,169,Esna_Temple,Famous Landmarks,What was the temple buried under?,Debris and silt
1901,169,Esna_Temple,Famous Landmarks,When was it excavated?,19th century
1902,169,Esna_Temple,Famous Landmarks,What river caused silt buildup?,Nile River
1903,169,Esna_Temple,Famous Landmarks,What is depicted on walls?,Inscriptions and reliefs.
1904,169,Esna_Temple,Famous Landmarks,How many columns support the hall?,Twenty-four columns
1905,169,Esna_Temple,Famous Landmarks,Where is Esna Temple located?,"Esna, Egypt"
1906,169,Esna_Temple,Famous Landmarks,What is Khnum's consort's name?,Menhit
1907,169,Esna_Temple,Famous Landmarks,What is Heka's relation to Khnum?,Khnum's son
1908,169,Esna_Temple,Famous Landmarks,What is the temple's significance?,"Religious, astronomical."
1909,169,Esna_Temple,Famous Landmarks,What artistic styles blend here?,Egyptian and Roman
1910,169,Esna_Temple,Famous Landmarks,What provides information about Egyptian theology?,Religious texts
1911,169,Esna_Temple,Famous Landmarks,What kind of texts are inscribed?,Papyri Texts
1912,169,Esna_Temple,Famous Landmarks,What period is the temple from?,Ptolemaic and Roman
